geo,country,year,education,fertility,population
tur,Turkey,2003,4.9,2.2,67831730.0
tza,Tanzania,2003,3.3,5.58,37089555.0
uga,Uganda,2003,3.0,6.67,26352124.0
ukr,Ukraine,2003,11.5,1.17,48315136.0
ury,Uruguay,2003,9.3,2.12,3281186.0
usa,USA,2003,13.4,2.03,289908100.0
uzb,Uzbekistan,2003,10.5,2.5,25711259.0
ven,Venezuela,2003,7.9,2.7,25892703.0
vnm,Vietnam,2003,6.2,2.0,79563777.0
vut,Vanuatu,2003,5.4,4.29,200746.0
wsm,Samoa,2003,10.9,4.39,185430.0
yem,Yemen,2003,0.5,5.84,21456379.0
zaf,South Africa,2003,7.5,2.36,48500348.0
zmb,Zambia,2003,4.3,5.71,10983595.0
zwe,Zimbabwe,2003,5.7,3.86,12232323.0
afg,Afghanistan,2004,0.3,7.02,23560654.0
ago,Angola,2004,2.3,6.5,18600423.0
alb,Albania,2004,8.6,1.89,3098657.0
are,UAE,2004,7.3,2.39,4428967.0
arg,Argentina,2004,9.5,2.43,38815916.0
arm,Armenia,2004,10.7,1.49,3022541.0
atg,Antigua and Barbuda,2004,11.7,1.85,78719.0
aus,Australia,2004,11.2,1.78,20046677.0
aut,Austria,2004,10.5,1.42,8173491.0
aze,Azerbaijan,2004,10.6,1.97,8489874.0
bdi,Burundi,2004,1.6,6.75,7310656.0
bel,Belgium,2004,11.4,1.72,10421292.0
ben,Benin,2004,1.3,5.72,8159094.0
bfa,Burkina Faso,2004,0.6,6.22,13500533.0
bgd,Bangladesh,2004,2.2,2.94,142902856.0
bgr,Bulgaria,2004,11.5,1.32,7749430.0
bhr,Bahrain,2004,6.8,2.77,871442.0
bhs,Bahamas,2004,10.3,1.98,339782.0
bih,Bosnia and Herzegovina,2004,6.6,1.22,4140987.0
blr,Belarus,2004,11.2,1.2,9735091.0
blz,Belize,2004,7.8,3.25,271688.0
bol,Bolivia,2004,6.0,3.63,9204287.0
bra,Brazil,2004,6.4,1.97,182675143.0
bwa,Botswana,2004,5.1,3.06,1807146.0
caf,Central African Republic,2004,1.7,5.78,4192826.0
can,Canada,2004,13.8,1.55,32132678.0
che,Switzerland,2004,12.3,1.41,7384194.0
chl,Chile,2004,9.5,1.84,16187322.0
chn,China,2004,5.5,1.61,1302100316.0
civ,Cote d'Ivoire,2004,1.6,5.53,19595000.0
cmr,Cameroon,2004,3.5,5.44,16610487.0
cod,"Congo, Dem. Rep.",2004,3.3,6.53,56997741.0
cog,"Congo, Rep.",2004,4.5,4.69,3565554.0
col,Colombia,2004,6.0,2.38,41543171.0
com,Comoros,2004,1.8,5.07,580704.0
cpv,Cape Verde,2004,2.8,2.9,479370.0
cri,Costa Rica,2004,8.0,2.03,4200078.0
cub,Cuba,2004,9.6,1.55,11238756.0
cyp,Cyprus,2004,11.0,1.51,1017875.0
cze,Czech Republic,2004,12.9,1.23,10261450.0
deu,Germany,2004,11.4,1.36,82092708.0
dji,Djibouti,2004,1.4,4.16,826124.0
dnk,Denmark,2004,12.4,1.78,5404598.0
dom,Dominican Republic,2004,6.9,2.64,9104892.0
dza,Algeria,2004,3.5,2.5,32628286.0
ecu,Ecuador,2004,7.4,2.85,13608701.0
egy,Egypt,2004,4.6,3.28,79477443.0
eri,Eritrea,2004,1.6,5.04,2598284.0
esp,Spain,2004,8.1,1.31,43234566.0
est,Estonia,2004,11.2,1.47,1362676.0
eth,Ethiopia,2004,0.7,6.3,76077206.0
fin,Finland,2004,11.8,1.8,5228148.0
fji,Fiji,2004,8.4,2.94,874366.0
fra,France,2004,9.9,1.9,61175247.0
gab,Gabon,2004,4.9,4.25,1421609.0
gbr,UK,2004,12.6,1.75,60169967.0
geo,Georgia,2004,12.0,1.57,4056073.0
gha,Ghana,2004,4.5,4.5,21868298.0
gin,Guinea,2004,0.8,5.73,9062726.0
gmb,Gambia,2004,1.6,5.68,1621312.0
gnb,Guinea-Bissau,2004,0.9,5.5,1349563.0
gnq,Equatorial Guinea,2004,3.8,5.62,899917.0
grc,Greece,2004,9.4,1.34,10947365.0
gtm,Guatemala,2004,3.4,4.13,12807402.0
guy,Guyana,2004,8.8,2.68,762418.0
hnd,Honduras,2004,5.1,3.71,7298994.0
hrv,Croatia,2004,9.9,1.42,4310056.0
hti,Haiti,2004,2.8,3.94,8910263.0
hun,Hungary,2004,10.7,1.28,10085791.0
idn,Indonesia,2004,5.2,2.42,227926649.0
ind,India,2004,2.9,3.05,1135991513.0
irl,Ireland,2004,11.0,1.93,4066064.0
irn,Iran,2004,4.3,1.78,70256316.0
irq,Iraq,2004,3.1,4.53,27577878.0
isr,Israel,2004,12.0,2.85,6615087.0
ita,Italy,2004,9.7,1.34,58176738.0
jam,Jamaica,2004,9.7,2.2,2672225.0
jor,Jordan,2004,7.4,3.73,5882061.0
jpn,Japan,2004,11.8,1.28,127815774.0
kaz,Kazakhstan,2004,11.1,2.2,15850159.0
ken,Kenya,2004,4.9,4.86,34713455.0
kgz,Kyrgyz Republic,2004,10.7,2.63,5203041.0
khm,Cambodia,2004,2.7,3.31,13244731.0
kir,Kiribati,2004,8.2,3.73,96085.0
kor,South Korea,2004,11.1,1.16,47697075.0
kwt,Kuwait,2004,6.0,2.76,2157320.0
lao,Lao,2004,2.2,3.9,5781626.0
lbn,Lebanon,2004,7.4,2.38,4599279.0
lbr,Liberia,2004,1.8,5.51,3156892.0
lca,St. Lucia,2004,8.8,1.86,164239.0
lka,Sri Lanka,2004,8.5,2.27,20087605.0
lso,Lesotho,2004,7.5,3.51,1971129.0
ltu,Lithuania,2004,11.7,1.27,3376699.0
lux,Luxembourg,2004,10.5,1.66,458296.0
lva,Latvia,2004,12.2,1.3,2264174.0
mar,Morocco,2004,2.1,2.61,29953018.0
mda,Moldova,2004,10.6,1.54,4046669.0
mdg,Madagascar,2004,3.7,5.26,18606608.0
mdv,Maldives,2004,3.2,2.26,301413.0
mex,Mexico,2004,6.8,2.54,104394131.0
mhl,Marshall Islands,2004,8.2,4.34,51791.0
mkd,North Macedonia,2004,8.8,1.52,2086581.0
mli,Mali,2004,0.7,6.74,13102409.0
mmr,Myanmar,2004,4.1,2.59,47068772.0
mne,Montenegro,2004,9.9,1.73,633754.0
mng,Mongolia,2004,8.5,1.98,2542793.0
moz,Mozambique,2004,1.4,5.55,19840313.0
mrt,Mauritania,2004,1.1,5.37,2868664.0
mus,Mauritius,2004,7.0,1.87,1249800.0
mwi,Malawi,2004,2.7,5.86,12500737.0
mys,Malaysia,2004,6.8,2.49,25256772.0
nam,Namibia,2004,6.1,3.55,1942082.0
ner,Niger,2004,0.5,7.78,13265836.0
nga,Nigeria,2004,3.3,6.09,141057045.0
nic,Nicaragua,2004,5.2,2.78,5272912.0
nld,Netherlands,2004,10.8,1.72,16425566.0
nor,Norway,2004,13.0,1.83,4591743.0
npl,Nepal,2004,1.0,3.28,26016656.0
nzl,New Zealand,2004,11.7,1.98,4083910.0
omn,Oman,2004,4.1,3.2,2404821.0
pak,Pakistan,2004,1.9,4.69,171286000.0
pan,Panama,2004,9.1,2.68,3251155.0
per,Peru,2004,7.6,2.67,27852190.0
phl,Philippines,2004,8.7,3.52,86394504.0
png,Papua New Guinea,2004,2.7,4.28,6328041.0
pol,Poland,2004,11.9,1.23,38167572.0
prt,Portugal,2004,6.9,1.41,10481381.0
pry,Paraguay,2004,6.6,3.05,5388175.0
pse,Palestine,2004,6.9,4.97,3475177.0
qat,Qatar,2004,6.9,2.79,773332.0
rou,Romania,2004,10.9,1.34,21403217.0
rus,Russia,2004,12.2,1.35,145180097.0
rwa,Rwanda,2004,2.3,5.64,8816844.0
sau,Saudi Arabia,2004,4.0,3.26,19669480.0
sdn,Sudan,2004,2.5,5.46,30556637.0
sen,Senegal,2004,1.2,5.19,10975704.0
sgp,Singapore,2004,5.7,1.07,4172767.0
slb,Solomon Islands,2004,4.2,4.47,474611.0
sle,Sierra Leone,2004,1.2,5.92,5355717.0
slv,El Salvador,2004,5.9,2.52,6004671.0
som,Somalia,2004,0.8,7.57,10280998.0
srb,Serbia,2004,9.3,1.36,7565841.0
stp,Sao Tome and Principe,2004,3.2,4.96,157705.0
sur,Suriname,2004,6.5,2.74,513923.0
svk,Slovak Republic,2004,11.3,1.25,5376038.0
svn,Slovenia,2004,10.8,1.25,1993545.0
swe,Sweden,2004,12.3,1.75,8993808.0
swz,Eswatini,2004,6.3,3.76,1073159.0
syc,Seychelles,2004,10.7,2.04,88156.0
syr,Syria,2004,4.2,3.68,18336875.0
tcd,Chad,2004,0.6,7.16,9920036.0
tgo,Togo,2004,1.9,5.0,5696508.0
tha,Thailand,2004,6.0,1.67,65452047.0
tjk,Tajikistan,2004,9.7,3.51,6790547.0
tkm,Turkmenistan,2004,10.1,2.67,4958093.0
tls,Timor-Leste,2004,1.5,5.74,929074.0
ton,Tonga,2004,10.8,4.19,105071.0
tto,Trinidad and Tobago,2004,9.1,1.63,1345380.0
tun,Tunisia,2004,3.6,1.95,10166163.0
tur,Turkey,2004,5.0,2.2,68592617.0
tza,Tanzania,2004,3.4,5.6,38109668.0
uga,Uganda,2004,3.1,6.61,27154515.0
ukr,Ukraine,2004,11.6,1.22,47979507.0
ury,Uruguay,2004,9.4,2.09,3283148.0
usa,USA,2004,13.4,2.03,292786253.0
uzb,Uzbekistan,2004,10.6,2.5,26029350.0
ven,Venezuela,2004,8.1,2.64,26340838.0
vnm,Vietnam,2004,6.3,1.97,80338971.0
vut,Vanuatu,2004,5.5,4.21,205711.0
wsm,Samoa,2004,11.1,4.34,186249.0
yem,Yemen,2004,0.6,5.71,22095167.0
zaf,South Africa,2004,7.6,2.44,48991421.0
zmb,Zambia,2004,4.5,5.7,11338198.0
zwe,Zimbabwe,2004,5.9,3.78,12365896.0
afg,Afghanistan,2005,0.3,6.86,24404567.0
ago,Angola,2005,2.4,6.46,19291161.0
alb,Albania,2005,8.8,1.79,3076159.0
are,UAE,2005,7.5,2.23,4664790.0
arg,Argentina,2005,9.6,2.43,39216789.0
arm,Armenia,2005,10.8,1.49,3006351.0
atg,Antigua and Barbuda,2005,11.8,1.83,79611.0
aus,Australia,2005,11.3,1.85,20294490.0
aut,Austria,2005,10.6,1.41,8229204.0
aze,Azerbaijan,2005,10.7,1.98,8597248.0
bdi,Burundi,2005,1.7,6.71,7587299.0
bel,Belgium,2005,11.5,1.75,10478886.0
ben,Benin,2005,1.3,5.69,8426144.0
bfa,Burkina Faso,2005,0.6,6.18,13932123.0
bgd,Bangladesh,2005,2.3,2.85,144715786.0
bgr,Bulgaria,2005,11.6,1.36,7695050.0
bhr,Bahrain,2005,7.0,2.67,932604.0
bhs,Bahamas,2005,10.4,2.01,343894.0
bih,Bosnia and Herzegovina,2005,6.8,1.2,4096493.0
blr,Belarus,2005,11.3,1.22,9667838.0
blz,Belize,2005,7.9,3.17,279731.0
bol,Bolivia,2005,6.1,3.56,9360754.0
bra,Brazil,2005,6.5,1.94,184688101.0
bwa,Botswana,2005,5.3,3.08,1839877.0
caf,Central African Republic,2005,1.8,5.81,4288810.0
can,Canada,2005,13.9,1.57,32440173.0
che,Switzerland,2005,12.3,1.42,7431823.0
chl,Chile,2005,9.6,1.83,16348778.0
chn,China,2005,5.7,1.62,1310027136.0
civ,Cote d'Ivoire,2005,1.7,5.5,20068458.0
cmr,Cameroon,2005,3.6,5.42,17074594.0
cod,"Congo, Dem. Rep.",2005,3.4,6.53,58775724.0
cog,"Congo, Rep.",2005,4.6,4.67,3696393.0
col,Colombia,2005,6.1,2.31,42128977.0
com,Comoros,2005,1.9,5.01,592677.0
cpv,Cape Verde,2005,2.9,2.73,485115.0
cri,Costa Rica,2005,8.1,2.04,4261240.0
cub,Cuba,2005,9.8,1.49,11262554.0
cyp,Cyprus,2005,11.2,1.48,1036151.0
cze,Czech Republic,2005,13.0,1.28,10280153.0
deu,Germany,2005,11.6,1.34,82046731.0
dji,Djibouti,2005,1.5,4.04,839167.0
dnk,Denmark,2005,12.5,1.8,5419555.0
dom,Dominican Republic,2005,7.0,2.57,9225034.0
dza,Algeria,2005,3.6,2.56,33109249.0
ecu,Ecuador,2005,7.5,2.8,13846163.0
egy,Egypt,2005,4.7,3.25,81101004.0
eri,Eritrea,2005,1.7,4.93,2661215.0
esp,Spain,2005,8.3,1.33,43958885.0
est,Estonia,2005,11.3,1.52,1354848.0
eth,Ethiopia,2005,0.8,6.19,78367470.0
fin,Finland,2005,11.9,1.8,5246082.0
fji,Fiji,2005,8.6,2.92,882379.0
fra,France,2005,10.0,1.92,61625032.0
gab,Gabon,2005,5.1,4.21,1463495.0
gbr,UK,2005,12.7,1.76,60596108.0
geo,Georgia,2005,12.1,1.58,4026131.0
gha,Ghana,2005,4.6,4.5,22449438.0
gin,Guinea,2005,0.8,5.73,9245844.0
gmb,Gambia,2005,1.6,5.71,1667037.0
gnb,Guinea-Bissau,2005,0.9,5.46,1381585.0
gnq,Equatorial Guinea,2005,3.9,5.56,947367.0
grc,Greece,2005,9.5,1.36,10981334.0
gtm,Guatemala,2005,3.5,3.97,13087629.0
guy,Guyana,2005,8.9,2.65,760914.0
hnd,Honduras,2005,5.2,3.58,7478355.0
hrv,Croatia,2005,10.1,1.51,4313946.0
hti,Haiti,2005,2.9,3.84,9061273.0
hun,Hungary,2005,10.8,1.31,10065706.0
idn,Indonesia,2005,5.4,2.45,230871650.0
ind,India,2005,3.0,2.96,1154676322.0
irl,Ireland,2005,11.1,1.87,4155284.0
irn,Iran,2005,4.4,1.76,71828455.0
irq,Iraq,2005,3.2,4.45,28407448.0
isr,Israel,2005,12.1,2.79,6728206.0
ita,Italy,2005,9.8,1.33,58519693.0
jam,Jamaica,2005,9.8,2.15,2687066.0
jor,Jordan,2005,7.6,3.65,6029587.0
jpn,Japan,2005,11.9,1.25,127913330.0
kaz,Kazakhstan,2005,11.3,2.27,15968117.0
ken,Kenya,2005,5.1,4.8,35796484.0
kgz,Kyrgyz Republic,2005,10.9,2.65,5246332.0
khm,Cambodia,2005,2.8,3.24,13439202.0
kir,Kiribati,2005,8.4,3.76,98035.0
kor,South Korea,2005,11.3,1.12,47851644.0
kwt,Kuwait,2005,6.2,2.73,2236788.0
lao,Lao,2005,2.3,3.69,5869523.0
lbn,Lebanon,2005,7.6,2.29,4671102.0
lbr,Liberia,2005,1.9,5.52,3301015.0
lca,St. Lucia,2005,8.9,1.81,165450.0
lka,Sri Lanka,2005,8.7,2.26,20216524.0
lso,Lesotho,2005,7.7,3.43,1953076.0
ltu,Lithuania,2005,11.9,1.29,3322263.0
lux,Luxembourg,2005,10.6,1.63,465363.0
lva,Latvia,2005,12.4,1.39,2239784.0
mar,Morocco,2005,2.1,2.61,30358144.0
mda,Moldova,2005,10.7,1.53,3988669.0
mdg,Madagascar,2005,3.9,5.2,19159707.0
mdv,Maldives,2005,3.2,2.2,306429.0
mex,Mexico,2005,7.0,2.5,105811504.0
mhl,Marshall Islands,2005,8.3,4.28,51906.0
mkd,North Macedonia,2005,9.0,1.47,2089807.0
mli,Mali,2005,0.7,6.71,13538647.0
mmr,Myanmar,2005,4.2,2.52,47438365.0
mne,Montenegro,2005,10.0,1.7,634050.0
mng,Mongolia,2005,8.7,1.99,2563461.0
moz,Mozambique,2005,1.4,5.5,20304569.0
mrt,Mauritania,2005,1.2,5.38,2939059.0
mus,Mauritius,2005,7.2,1.82,1257215.0
mwi,Malawi,2005,2.8,5.85,12840031.0
mys,Malaysia,2005,7.0,2.39,25836071.0
nam,Namibia,2005,6.2,3.57,1966582.0
ner,Niger,2005,0.5,7.77,13756192.0
nga,Nigeria,2005,3.5,6.06,145017253.0
nic,Nicaragua,2005,5.3,2.77,5342105.0
nld,Netherlands,2005,10.9,1.71,16465710.0
nor,Norway,2005,13.2,1.84,4623124.0
npl,Nepal,2005,1.1,3.12,26309458.0
nzl,New Zealand,2005,11.8,1.96,4135007.0
omn,Oman,2005,4.3,3.03,2459802.0
pak,Pakistan,2005,2.0,4.6,175453212.0
pan,Panama,2005,9.2,2.64,3313026.0
per,Peru,2005,7.7,2.64,28101180.0
phl,Philippines,2005,8.8,3.45,88015962.0
png,Papua New Guinea,2005,2.8,4.22,6535905.0
pol,Poland,2005,12.0,1.24,38124379.0
prt,Portugal,2005,7.1,1.41,10502994.0
pry,Paraguay,2005,6.7,2.97,5448097.0
pse,Palestine,2005,7.1,4.87,3557401.0
qat,Qatar,2005,7.1,2.64,825408.0
rou,Romania,2005,11.0,1.39,21213388.0
rus,Russia,2005,12.4,1.3,144597884.0
rwa,Rwanda,2005,2.4,5.5,9054528.0
sau,Saudi Arabia,2005,4.2,3.16,20559890.0
sdn,Sudan,2005,2.6,5.4,31262444.0
sen,Senegal,2005,1.3,5.13,11235472.0
sgp,Singapore,2005,5.8,1.07,4268364.0
slb,Solomon Islands,2005,4.4,4.41,483080.0
sle,Sierra Leone,2005,1.2,5.81,5501712.0
slv,El Salvador,2005,6.0,2.44,6005578.0
som,Somalia,2005,0.8,7.53,10644228.0
srb,Serbia,2005,9.5,1.34,7539133.0
stp,Sao Tome and Principe,2005,3.3,4.94,161639.0
sur,Suriname,2005,6.6,2.71,519313.0
svk,Slovak Republic,2005,11.5,1.26,5376695.0
svn,Slovenia,2005,11.0,1.26,1996914.0
swe,Sweden,2005,12.4,1.77,9029771.0
swz,Eswatini,2005,6.5,3.7,1079022.0
syc,Seychelles,2005,10.9,2.18,89266.0
syr,Syria,2005,4.4,3.61,18814091.0
tcd,Chad,2005,0.6,7.13,10328092.0
tgo,Togo,2005,2.0,5.04,5844631.0
tha,Thailand,2005,6.1,1.64,66017420.0
tjk,Tajikistan,2005,9.8,3.4,6924720.0
tkm,Turkmenistan,2005,10.3,2.71,5052257.0
tls,Timor-Leste,2005,1.6,5.61,948311.0
ton,Tonga,2005,10.9,4.2,105671.0
tto,Trinidad and Tobago,2005,9.2,1.63,1352034.0
tun,Tunisia,2005,3.8,1.95,10255472.0
tur,Turkey,2005,5.2,2.2,69329557.0
tza,Tanzania,2005,3.5,5.58,39182076.0
uga,Uganda,2005,3.2,6.53,27963289.0
ukr,Ukraine,2005,11.8,1.22,47585556.0
ury,Uruguay,2005,9.5,2.1,3285771.0
usa,USA,2005,13.5,2.04,295716664.0
uzb,Uzbekistan,2005,10.8,2.44,26356975.0
ven,Venezuela,2005,8.2,2.63,26785804.0
vnm,Vietnam,2005,6.4,1.89,81088313.0
vut,Vanuatu,2005,5.7,4.13,210760.0
wsm,Samoa,2005,11.3,4.32,186978.0
yem,Yemen,2005,0.6,5.56,22790085.0
zaf,South Africa,2005,7.8,2.51,49490033.0
zmb,Zambia,2005,4.6,5.7,11718819.0
zwe,Zimbabwe,2005,6.0,3.69,12483432.0
afg,Afghanistan,2006,0.3,6.69,25424094.0
ago,Angola,2006,2.5,6.42,20015279.0
alb,Albania,2006,8.9,1.69,3050809.0
are,UAE,2006,7.7,1.96,5009100.0
arg,Argentina,2006,9.8,2.4,39622115.0
arm,Armenia,2006,11.0,1.49,2990377.0
atg,Antigua and Barbuda,2006,11.9,1.83,80604.0
aus,Australia,2006,11.3,1.88,20590559.0
aut,Austria,2006,10.7,1.4,8269898.0
aze,Azerbaijan,2006,10.9,2.02,8711380.0
bdi,Burundi,2006,1.8,6.66,7865547.0
bel,Belgium,2006,11.6,1.79,10548442.0
ben,Benin,2006,1.4,5.67,8693242.0
bfa,Burkina Faso,2006,0.7,6.17,14373707.0
bgd,Bangladesh,2006,2.4,2.76,146405973.0
bgr,Bulgaria,2006,11.7,1.43,7640294.0
bhr,Bahrain,2006,7.2,2.46,994618.0
bhs,Bahamas,2006,10.5,2.02,348375.0
bih,Bosnia and Herzegovina,2006,7.0,1.18,4063272.0
blr,Belarus,2006,11.4,1.31,9608036.0
blz,Belize,2006,8.0,3.02,287878.0
bol,Bolivia,2006,6.3,3.53,9521689.0
bra,Brazil,2006,6.7,1.9,186653106.0
bwa,Botswana,2006,5.4,3.11,1874516.0
caf,Central African Republic,2006,1.9,5.84,4377579.0
can,Canada,2006,14.0,1.61,32759171.0
che,Switzerland,2006,12.4,1.43,7478509.0
chl,Chile,2006,9.7,1.8,16509195.0
chn,China,2006,5.9,1.64,1318054036.0
civ,Cote d'Ivoire,2006,1.7,5.45,20546802.0
cmr,Cameroon,2006,3.8,5.37,17550407.0
cod,"Congo, Dem. Rep.",2006,3.6,6.55,60615908.0
cog,"Congo, Rep.",2006,4.8,4.65,3837409.0
col,Colombia,2006,6.2,2.24,42691084.0
com,Comoros,2006,2.0,4.93,604753.0
cpv,Cape Verde,2006,3.1,2.56,490728.0
cri,Costa Rica,2006,8.3,1.94,4321340.0
cub,Cuba,2006,9.9,1.4,11278550.0
cyp,Cyprus,2006,11.4,1.51,1054418.0
cze,Czech Republic,2006,13.1,1.33,10304588.0
deu,Germany,2006,11.7,1.34,81701971.0
dji,Djibouti,2006,1.5,3.9,855764.0
dnk,Denmark,2006,12.6,1.84,5437420.0
dom,Dominican Republic,2006,7.2,2.51,9341183.0
dza,Algeria,2006,3.8,2.63,33623506.0
ecu,Ecuador,2006,7.7,2.75,14086131.0
egy,Egypt,2006,4.9,3.22,82700403.0
eri,Eritrea,2006,1.8,4.88,2703502.0
esp,Spain,2006,8.5,1.36,44695448.0
est,Estonia,2006,11.4,1.58,1346880.0
eth,Ethiopia,2006,0.8,6.05,80703490.0
fin,Finland,2006,12.0,1.83,5266247.0
fji,Fiji,2006,8.7,2.91,890365.0
fra,France,2006,10.1,1.97,62049838.0
gab,Gabon,2006,5.2,4.17,1508337.0
gbr,UK,2006,12.8,1.81,61051094.0
geo,Georgia,2006,12.2,1.62,3996591.0
gha,Ghana,2006,4.8,4.4,23040702.0
gin,Guinea,2006,0.9,5.7,9441171.0
gmb,Gambia,2006,1.7,5.74,1715275.0
gnb,Guinea-Bissau,2006,1.0,5.41,1415303.0
gnq,Equatorial Guinea,2006,4.1,5.5,990343.0
grc,Greece,2006,9.7,1.4,11016103.0
gtm,Guatemala,2006,3.6,3.85,13367459.0
guy,Guyana,2006,9.0,2.66,758966.0
hnd,Honduras,2006,5.4,3.45,7656832.0
hrv,Croatia,2006,10.3,1.47,4315800.0
hti,Haiti,2006,3.0,3.76,9216562.0
hun,Hungary,2006,10.9,1.34,10049943.0
idn,Indonesia,2006,5.5,2.46,233951652.0
ind,India,2006,3.1,2.87,1172878890.0
irl,Ireland,2006,11.2,1.92,4268778.0
irn,Iran,2006,4.6,1.76,73392747.0
irq,Iraq,2006,3.3,4.46,28616515.0
isr,Israel,2006,12.2,2.83,6844032.0
ita,Italy,2006,9.9,1.36,58754433.0
jam,Jamaica,2006,9.9,2.09,2700968.0
jor,Jordan,2006,7.9,3.71,6427371.0
jpn,Japan,2006,12.0,1.29,127997247.0
kaz,Kazakhstan,2006,11.5,2.38,16103716.0
ken,Kenya,2006,5.3,4.75,36904008.0
kgz,Kyrgyz Republic,2006,11.0,2.74,5282453.0
khm,Cambodia,2006,2.8,3.18,13639028.0
kir,Kiribati,2006,8.6,3.82,100017.0
kor,South Korea,2006,11.4,1.15,48006518.0
kwt,Kuwait,2006,6.4,2.59,2364733.0
lao,Lao,2006,2.3,3.56,5963200.0
lbn,Lebanon,2006,7.8,2.24,4751136.0
lbr,Liberia,2006,2.0,5.53,3490787.0
lca,St. Lucia,2006,9.0,1.77,166639.0
lka,Sri Lanka,2006,8.8,2.29,20352411.0
lso,Lesotho,2006,7.9,3.41,1945063.0
ltu,Lithuania,2006,12.1,1.32,3269808.0
lux,Luxembourg,2006,10.7,1.65,472866.0
lva,Latvia,2006,12.5,1.46,2219032.0
mar,Morocco,2006,2.2,2.61,30771178.0
mda,Moldova,2006,10.8,1.54,3921316.0
mdg,Madagascar,2006,4.0,5.13,19730909.0
mdv,Maldives,2006,3.3,2.2,313851.0
mex,Mexico,2006,7.1,2.46,107253666.0
mhl,Marshall Islands,2006,8.5,4.2,51992.0
mkd,North Macedonia,2006,9.1,1.51,2089233.0
mli,Mali,2006,0.8,6.68,13990139.0
mmr,Myanmar,2006,4.3,2.47,47785135.0
mne,Montenegro,2006,10.2,1.74,633871.0
mng,Mongolia,2006,8.8,2.12,2584756.0
moz,Mozambique,2006,1.5,5.45,20787087.0
mrt,Mauritania,2006,1.3,5.4,3013660.0
mus,Mauritius,2006,7.4,1.71,1263781.0
mwi,Malawi,2006,3.0,5.8,13198701.0
mys,Malaysia,2006,7.2,2.31,26417909.0
nam,Namibia,2006,6.4,3.6,1991888.0
ner,Niger,2006,0.5,7.74,14268581.0
nga,Nigeria,2006,3.6,6.05,149077334.0
nic,Nicaragua,2006,5.4,2.73,5418855.0
nld,Netherlands,2006,11.1,1.72,16493852.0
nor,Norway,2006,13.3,1.9,4660494.0
npl,Nepal,2006,1.1,2.97,26565425.0
nzl,New Zealand,2006,12.0,2.01,4181940.0
omn,Oman,2006,4.5,2.88,2514795.0
pak,Pakistan,2006,2.1,4.59,179682690.0
pan,Panama,2006,9.4,2.62,3375024.0
per,Peru,2006,7.9,2.62,28324491.0
phl,Philippines,2006,8.9,3.47,89508986.0
png,Papua New Guinea,2006,2.9,4.15,6747720.0
pol,Poland,2006,12.1,1.27,38071167.0
prt,Portugal,2006,7.2,1.37,10524120.0
pry,Paraguay,2006,6.8,2.89,5505148.0
pse,Palestine,2006,7.3,4.74,3645096.0
qat,Qatar,2006,7.4,2.51,972831.0
rou,Romania,2006,11.2,1.42,21035732.0
rus,Russia,2006,12.5,1.32,144102948.0
rwa,Rwanda,2006,2.5,5.34,9299246.0
sau,Saudi Arabia,2006,4.4,3.18,21459144.0
sdn,Sudan,2006,2.7,5.33,31992435.0
sen,Senegal,2006,1.3,5.06,11500094.0
sgp,Singapore,2006,5.9,1.07,4407058.0
slb,Solomon Islands,2006,4.5,4.39,491594.0
sle,Sierra Leone,2006,1.3,5.74,5624466.0
slv,El Salvador,2006,6.2,2.4,6002319.0
som,Somalia,2006,0.8,7.49,10975502.0
srb,Serbia,2006,9.6,1.32,7511394.0
stp,Sao Tome and Principe,2006,3.4,4.93,165638.0
sur,Suriname,2006,6.7,2.73,524997.0
svk,Slovak Republic,2006,11.7,1.25,5376846.0
svn,Slovenia,2006,11.2,1.32,2003114.0
swe,Sweden,2006,12.5,1.85,9080623.0
swz,Eswatini,2006,6.7,3.63,1084436.0
syc,Seychelles,2006,11.1,2.1,90373.0
syr,Syria,2006,4.6,3.56,19637022.0
tcd,Chad,2006,0.6,7.12,10706424.0
tgo,Togo,2006,2.1,5.08,6010668.0
tha,Thailand,2006,6.2,1.63,66567687.0
tjk,Tajikistan,2006,10.0,3.34,7057566.0
tkm,Turkmenistan,2006,10.4,2.72,5147105.0
tls,Timor-Leste,2006,1.7,5.47,976597.0
ton,Tonga,2006,11.1,4.14,106253.0
tto,Trinidad and Tobago,2006,9.3,1.62,1358698.0
tun,Tunisia,2006,4.0,1.95,10346410.0
tur,Turkey,2006,5.3,2.19,70045349.0
tza,Tanzania,2006,3.6,5.51,40294902.0
uga,Uganda,2006,3.3,6.43,28794003.0
ukr,Ukraine,2006,11.9,1.3,47278694.0
ury,Uruguay,2006,9.7,2.07,3289506.0
usa,USA,2006,13.5,2.09,298730209.0
uzb,Uzbekistan,2006,10.9,2.46,26699043.0
ven,Venezuela,2006,8.4,2.6,27224686.0
vnm,Vietnam,2006,6.5,1.87,82167897.0
vut,Vanuatu,2006,5.8,4.1,215923.0
wsm,Samoa,2006,11.5,4.32,187709.0
yem,Yemen,2006,0.6,5.41,23543083.0
zaf,South Africa,2006,8.0,2.55,49998277.0
zmb,Zambia,2006,4.8,5.68,12129553.0
zwe,Zimbabwe,2006,6.2,3.64,12636445.0
afg,Afghanistan,2007,0.3,6.51,25909852.0
ago,Angola,2007,2.6,6.37,20778561.0
alb,Albania,2007,9.1,1.63,3022887.0
